date,id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,relative_velocity_kmh,miss_distance_km,is_potentially_hazardous
2023-10-10,54392943,(2023 TH8),26.42,0.0138214936,0.0309057992,106320.4817462928,940717.168548433,False
2023-10-10,54399490,(2023 TZ65),29.63,0.0031517733,0.0070475794,77720.284241302,179903.600981831,False
2023-10-10,54395022,(2023 UD),27.47,0.0085222639,0.0190563613,36010.9163583954,1929554.945387434,False
2023-10-10,54396408,(2023 UC2),26.77,0.0117639989,0.0263051013,57890.5018424813,3108109.315169212,False
2023-10-10,54487958,(2024 TR4),26.88,0.0111829138,0.0250057554,51955.783837573,17002406.519554734,False
2023-10-10,54494719,(2024 UJ1),26.75,0.0118728499,0.0265484994,73277.5636589364,67054183.55749258,False
2023-10-11,3134264,(2002 RR25),21.09,0.1608996045,0.3597824532,62540.6406937178,45456275.641310894,False
2023-10-11,3428532,(2008 SZ150),24.02,0.0417402433,0.0933340215,55766.6248059914,32949367.797998909,False
2023-10-11,3553062,(2010 XA11),26.1,0.0160160338,0.0358129403,29720.0034498022,47908975.130957039,False
2023-10-11,3728567,(2015 SS2),25.8,0.0183888672,0.0411187571,32662.0998973569,35051534.211154811,False
2023-10-11,3736807,(2015 YA),27.4,0.0088014652,0.0196806745,29780.161511498,37486567.434016277,False
2023-10-11,3753721,(2016 KB4),20.25,0.2368944994,0.5297122041,58513.5019709392,40846549.955611797,False
2023-10-11,3781448,(2017 RJ15),21.85,0.1133848361,0.2535362011,32171.95559467,55659207.315828714,False
2023-10-11,3841505,(2019 GK21),25.7,0.0192555078,0.0430566244,45580.1242976251,56449623.04063475,False
2023-10-11,2612443,612443 (2002 RR25),21.06,0.163137941,0.3647875257,62540.6786702971,45456331.26179896,False
2023-10-11,54317172,(2022 UX1),27.99,0.0067074119,0.0149982289,30896.7572877033,1198604.987257665,False
2023-10-11,54352078,(2023 FW3),23.31,0.0578835257,0.1294314984,38209.0720192189,26152115.917471047,False
2023-10-11,54376261,(2023 OO4),20.51,0.2101623793,0.4699373665,27979.2993275125,33087327.74658162,False
2023-10-11,54383292,(2023 RD11),24.64,0.0313729225,0.0701519874,34315.0311051532,4906521.995542593,False
2023-10-11,54385786,(2023 SQ2),25.97,0.0170041519,0.0380224396,16564.9783886164,11055579.69436982,False
2023-10-11,54390631,(2023 TE),26.93,0.0109283596,0.0244365549,20085.1159033832,1627407.400055742,False
2023-10-11,54391016,(2023 TM1),25.87,0.0178055329,0.039814382,25609.1708996322,9782806.027938465,False
2023-10-11,54391022,(2023 TS1),24.14,0.0394961694,0.0883161196,37033.2601269383,12977753.406052519,False
2023-10-11,54391037,(2023 TF2),25.45,0.0216050351,0.0483103272,68555.2586694228,3651416.660346523,False
2023-10-11,54392210,(2023 TF4),26.79,0.0116561459,0.0260639347,31393.9448086631,2292627.988531492,False
2023-10-11,54393148,(2023 TU9),23.31,0.0578835257,0.1294314984,44631.9054635432,4947125.071509069,False
2023-10-11,54393988,(2023 TA16),28.2,0.0060891262,0.0136157002,70493.1378370214,755509.545166178,False
2023-10-11,54395023,(2023 TP22),22.8,0.0732073989,0.1636967205,49957.9025341799,6393148.584699543,False
2023-10-11,54396393,(2023 UQ1),26.47,0.013506878,0.0302022973,30135.5433122428,3702014.938479605,False
2023-10-11,54397154,(2023 UM3),25.02,0.0263363131,0.0588897864,51243.6542344463,6108588.213758661,False
2023-10-11,54399487,(2023 UY8),25.96,0.0170826395,0.0381979432,33933.3848804584,1820169.715872997,False
2023-10-11,54399488,(2023 UZ8),26.79,0.0116561459,0.0260639347,19868.8731051405,3394279.433990229,False
2023-10-11,54434766,(2024 GO6),24.35,0.0358554334,0.0801751865,19812.7046544321,49722765.978693449,False
2023-10-12,3467261,(2009 SL2),22.3,0.0921626549,0.2060819612,44621.8113076924,55760076.656673827,False
2023-10-12,3720002,(2015 KW120),26.0,0.0167708462,0.0375007522,46921.3443801317,6967916.795771677,False
2023-10-12,3752782,(2016 JA6),26.3,0.0146067964,0.0326617897,29711.4451769382,53994026.154402232,False
2023-10-12,3774689,(2017 KG3),24.7,0.0305179233,0.0682401509,56598.9541885285,32932564.576286047,False
2023-10-12,3836107,(2018 VT4),26.5,0.0133215567,0.0297879063,51982.4477678238,49219037.008952475,False
2023-10-12,54128968,(2021 EG),24.33,0.0361871997,0.0809170384,47705.5275261682,27140489.312601994,False
2023-10-12,54224433,(2021 WN2),26.72,0.0120380177,0.0269178258,24465.9848189576,39087075.431630301,False
2023-10-12,54289645,(2022 NA),24.95,0.0271991277,0.0608190985,33481.4614846538,19382216.376855902,False
2023-10-12,54387389,(2023 SV6),24.35,0.0358554334,0.0801751865,23617.1698823692,21494400.207462105,False
2023-10-12,54389198,(2023 SM7),24.53,0.0330031183,0.0737972161,25025.9492876245,12217642.813836834,False
2023-10-12,54389206,(2023 SU7),22.85,0.0715409951,0.1599705282,26072.26098044,16689433.967631333,False
2023-10-12,54390823,(2023 TT),24.07,0.0407901194,0.0912094798,56448.1959750173,11021597.595732739,False
2023-10-12,54391019,(2023 TP1),24.68,0.0308003021,0.0688715693,47671.9801851182,5333476.754967874,False
2023-10-12,54392063,(2023 TF3),25.64,0.0197949759,0.0442629117,70596.6330377581,4235068.411813293,False
2023-10-12,54392073,(2023 TV3),27.76,0.0074568426,0.016674007,51172.4103821021,83294.134283903,False
2023-10-12,54392946,(2023 TL8),25.16,0.0246919266,0.0552128263,35434.4787583404,3531652.465249569,False
2023-10-12,54393153,(2023 TZ9),24.89,0.0279611466,0.0625230245,54201.21733728,4177661.381104392,False
2023-10-12,54393154,(2023 TA10),24.17,0.0389542616,0.087104377,33846.0859874074,6987167.737833479,False
2023-10-12,54393156,(2023 TD10),22.73,0.0756057762,0.1690596552,36573.0910984782,21214062.625356435,False
2023-10-12,54393986,(2023 TU15),29.16,0.0039134066,0.0087506433,43256.2941353909,291593.47544234,False
2023-10-12,54393997,(2023 TS16),26.0,0.0167708462,0.0375007522,40214.172948548,3568811.035299508,False
2023-10-12,54395031,(2023 UL),28.1,0.0063760979,0.0142573883,33457.6467769429,2292332.113864206,False
2023-10-12,54397149,(2023 UH3),24.47,0.0339277435,0.0758647409,56527.2103847288,16679061.91347041,False
2023-10-12,54431986,(2024 FN3),25.35,0.0226232491,0.0505871228,25730.7047479002,13519489.420082711,False
2023-10-13,3114028,(2002 CN15),20.8,0.1838886721,0.411187571,63922.6160114033,33141654.422509138,False
2023-10-13,3126185,(2002 JQ100),19.8,0.2914439045,0.6516883822,84944.2999231127,50876323.307347364,False
2023-10-13,3172327,(2004 BH11),23.95,0.0431077124,0.0963917753,25925.4111866994,23476563.38308458,False
2023-10-13,3428255,(2008 SD85),23.09,0.0640552863,0.1432319745,47795.8247313635,47785565.864079239,False
2023-10-13,3549679,(2010 UM),22.33,0.0908981358,0.2032544107,10820.5822301565,34323010.775355803,False
2023-10-13,3653215,(2013 US4),26.25,0.0149470324,0.0334225806,26182.7099815817,15297886.26448498,False
2023-10-13,3746000,(2016 EU84),29.0,0.0042126461,0.0094197631,16460.5034055482,24951884.442331594,False
2023-10-13,3761477,(2016 UA26),23.85,0.0451393163,0.1009345797,45311.3857537333,15179885.873154687,False
2023-10-13,3796304,(2017 YV8),27.3,0.0092162655,0.0206081961,26051.883123441,40402791.286323452,False
2023-10-13,3802574,(2018 GW3),24.63,0.0315177333,0.0704757942,26437.9132554674,34842545.253735248,False
2023-10-13,3825057,(2018 HU3),28.12,0.0063176415,0.0141266758,18920.5531674818,38764183.478781023,False
2023-10-13,54104555,(2021 AW1),22.9,0.0699125232,0.1563291544,15953.0188141167,71918623.013973545,False
2023-10-13,54106346,(2021 BN1),22.26,0.0938760865,0.2099133109,94955.9023099577,64072168.850806816,False
2023-10-13,54178641,(2021 NT14),20.69,0.193443872,0.4325536477,30873.8385189143,7126363.379782177,True
2023-10-13,54215217,(2021 VO),21.28,0.1474195145,0.3296400556,35184.8126165872,16284723.005255074,False
2023-10-13,54357099,(2023 HE6),24.36,0.0356906927,0.079806815,29278.5501246797,41319082.997285718,False
2023-10-13,54372962,(2023 LA1),28.87,0.0044725477,0.0100009206,11043.9007585887,24827400.419476353,False
2023-10-13,54382902,(2023 RK9),23.28,0.0586887658,0.1312320699,33767.6329253094,17771299.658643018,False
2023-10-13,54383302,(2023 RW12),23.65,0.0494942761,0.1106725658,31297.6358216227,16898885.21238877,False
2023-10-13,54383793,(2023 RC13),22.94,0.0686364759,0.1534758258,11900.6886011723,33015372.906446912,False
2023-10-13,54385804,(2023 SL3),23.02,0.0661538275,0.1479244553,54333.1637197934,10244111.18099698,False
2023-10-13,54387369,(2023 SF5),22.65,0.0784431412,0.1754041962,17443.7210769366,49143170.483713007,False
2023-10-13,54391007,(2023 TC1),26.9,0.0110803882,0.0247765013,29226.5073259273,4044327.372656756,False
2023-10-13,54391009,(2023 TE1),24.7,0.0305179233,0.0682401509,69825.0547064966,13105888.379884897,False
2023-10-13,54391011,(2023 TJ1),25.23,0.0239086457,0.0534613571,32620.9194762128,7495512.400255433,False
2023-10-13,54392206,(2023 TB4),26.86,0.011286388,0.0252371308,38220.2592370477,2601121.610146667,False
2023-10-13,54392209,(2023 TD4),27.22,0.0095621373,0.0213815891,23116.2065453196,2160038.618441568,False
2023-10-13,54392428,(2023 TC5),24.73,0.0300992017,0.067303861,29004.6580502677,15281470.022542234,False
2023-10-13,54392637,(2023 TU5),27.79,0.0073545309,0.016445231,30018.8588755741,1767998.924769623,False
2023-10-13,54392940,(2023 TE8),26.06,0.0163137941,0.0364787526,44414.2389239755,6586579.169161875,False
2023-10-13,54393158,(2023 TG10),22.31,0.0917392059,0.2051351006,55224.7238466893,55442588.881998938,False
2023-10-13,54393421,(2023 TK12),25.77,0.0186446818,0.041690776,63926.9174454851,4571253.541632049,False
2023-10-13,54393982,(2023 TP15),26.0,0.0167708462,0.0375007522,82517.5444528055,1115367.400968622,False
2023-10-13,54395904,(2023 TM27),28.73,0.004770402,0.0106669431,45160.7183000957,514450.514445791,False
2023-10-13,54396402,(2023 UZ1),22.81,0.0728710415,0.1629446024,89091.919883317,20142155.604711502,False
2023-10-13,54397133,(2023 UQ2),24.54,0.0328514828,0.0734581487,50380.5599009424,26048414.718866408,False
2023-10-13,54415304,(2023 XC6),22.88,0.0705594158,0.1577756503,22263.4856116667,17437661.64199803,False
2023-10-13,54421068,(2024 AY4),21.65,0.1243240006,0.2779969165,36558.6828365023,40926275.148470897,False
2023-10-13,54433337,(2024 GM2),23.2,0.0608912622,0.1361570015,59361.5377001455,21535394.077944382,False
2023-10-07,2162120,162120 (1998 SH36),20.64,0.1979497587,0.4426291165,78884.3631287286,21191530.493372775,True
2023-10-07,2162162,162162 (1999 DB7),19.99,0.2670268771,0.5970902489,30445.2715471926,68742317.071319552,True
2023-10-07,3293790,(2005 TQ45),25.6,0.0201629919,0.0450858206,64279.6848773327,48109884.576694068,False
2023-10-07,3645193,(2013 OY3),24.78,0.0294140602,0.0657718381,43439.7825681304,18761577.748814592,False
2023-10-07,3742876,(2016 CF137),25.79,0.0184737464,0.0413085527,26872.0523571043,29313070.605418824,False
2023-10-07,3844011,(2019 SS2),30.7,0.0019255508,0.0043056624,72809.5881971171,58424958.300194259,False
2023-10-07,3869331,(2019 SB6),26.78,0.0117099483,0.0261842403,20658.3380773169,16443090.990544676,False
2023-10-07,3872637,(2019 SL8),25.9,0.0175612318,0.0392681082,41590.5425737272,10926216.626743251,False
2023-10-07,3884015,(2019 UY8),24.96,0.0270741591,0.0605396602,34209.3792706814,34115655.770751741,False
2023-10-07,54087855,(2020 VU5),27.4,0.0088014652,0.0196806745,26473.5405589816,15448324.545399066,False
2023-10-07,54169406,(2021 NQ5),21.13,0.1579628558,0.3532156834,33352.9512895324,19175501.666095227,True
2023-10-07,54208043,(2021 TS10),25.58,0.0203495578,0.0455029946,50241.226823662,55942284.887641943,False
2023-10-07,54312823,(2022 TD),27.73,0.0075605776,0.0169059655,33847.6216619477,3406395.679637056,False
2023-10-07,54335221,(2022 YL),26.49,0.0133830462,0.029925401,21446.4225794407,38739876.203512156,False
2023-10-07,54356387,(2023 HH4),21.99,0.1063053145,0.2377059096,45432.5899794336,69328937.65235562,False
2023-10-07,54382563,(2023 RN7),23.17,0.061738344,0.1380511341,41085.0423589133,13746618.88449464,False
2023-10-07,54386474,(2023 RR29),24.81,0.0290104841,0.0648694146,29211.5806785765,3525304.848108025,False
2023-10-07,54389194,(2023 SG7),23.65,0.0494942761,0.1106725658,46471.9019733742,23233629.950892241,False
2023-10-07,54390663,(2023 TK),27.1,0.0101054342,0.0225964377,17621.9540819049,2211089.489970548,False
2023-10-07,54390827,(2023 TX),29.66,0.0031085294,0.006950883,25194.8247084796,576333.453585944,False
2023-10-07,54391006,(2023 TB1),29.3,0.0036690614,0.0082042706,33683.9236894056,260901.961473353,False
2023-10-07,54391008,(2023 TD1),27.12,0.010012787,0.0223892723,62871.5404799878,892996.480243736,False
2023-10-07,54391014,(2023 TK1),23.86,0.04493192,0.1004708274,41585.713532708,26496428.729486477,False
2023-10-07,54391017,(2023 TN1),24.32,0.0363542322,0.0812905344,45674.1694892074,11521488.542360141,False
2023-10-07,54391021,(2023 TR1),29.84,0.0028612445,0.0063979373,71920.5854816282,107778.08463724,False
2023-10-07,54391026,(2023 TX1),25.12,0.0251509837,0.0562393094,23626.9013832226,18341592.724233037,False
2023-10-07,54392415,(2023 TJ4),29.37,0.0035526709,0.0079440136,45193.2092473385,297352.933598192,False
2023-10-07,54392416,(2023 TK4),28.71,0.004814542,0.0107656431,51235.9751810563,203695.706065779,False
2023-10-07,54396404,(2023 TD32),25.62,0.0199781365,0.0446724713,55094.9800232815,4895193.741716204,False
2023-10-07,54395885,(2023 UR),24.43,0.0345585074,0.0772751717,34444.8165356355,7206718.245035894,False
2023-10-07,54417658,(2023 YX),23.34,0.057089334,0.1276556316,21855.9217934006,39318778.237566213,False
2023-10-07,54430775,(2024 EF4),23.97,0.0427124985,0.0955080501,40857.3111364045,54241887.250673649,False
2023-10-07,2679885,679885 (2021 NQ5),21.18,0.1543671822,0.3451755128,33352.9488547926,19175507.3358545,True
2023-10-19,3258076,(2004 UT1),26.69,0.0122054832,0.0272922901,53406.8953598473,42011262.498235872,False
2023-10-19,3433367,(2008 UG7),21.22,0.1515496636,0.3388753497,73423.073283696,36767077.704953811,False
2023-10-19,3605885,(2012 MO3),20.89,0.1764229081,0.3944936153,38346.1214195466,29910904.384559464,False
2023-10-19,3728933,(2015 TK1),22.18,0.0973991073,0.217791025,80129.6158778456,33478517.933788983,False
2023-10-19,54217195,(2021 VR4),26.48,0.0134448195,0.0300635304,80488.1664351619,71817491.128866582,False
2023-10-19,54265777,(2022 FB2),26.81,0.0115492818,0.0258249791,91521.4310944128,65375899.567426408,False
2023-10-19,54316690,(2022 UO),26.53,0.0131387781,0.0293792009,55228.6000197518,23845874.418051046,False
2023-10-19,54320707,(2022 UO10),26.76,0.0118182991,0.0264265201,35165.5011608678,2968400.941480876,False
2023-10-19,54320727,(2022 UL11),29.15,0.0039314701,0.0087910344,88690.0322205313,64434806.83342534,False
2023-10-19,54357103,(2023 HJ6),22.91,0.0695913044,0.1556108872,33122.0508347727,44375143.279057949,False
2023-10-19,54389204,(2023 SS7),22.22,0.0956213733,0.2138158908,39756.27959032,27143255.691373821,False
2023-10-19,54391040,(2023 TL2),24.25,0.0375452479,0.0839537266,18141.9765905262,21237955.454686254,False
2023-10-19,54392414,(2023 TH4),27.03,0.0104365024,0.0233367288,19485.265010564,2119888.240589499,False
2023-10-19,54392929,(2023 TP7),25.58,0.0203495578,0.0455029946,41984.5927690094,3069625.427669369,False
2023-10-19,54393697,(2023 TM14),26.66,0.0123752784,0.0276719637,25073.4734335818,3161916.43769422,False
2023-10-19,54394005,(2023 TY19),26.47,0.013506878,0.0302022973,33100.0263488326,5591599.547051515,False
2023-10-19,54395881,(2023 UP),27.89,0.0070235225,0.0157050737,51027.8582314717,1018473.294403445,False
2023-10-19,54395908,(2023 UM1),25.0,0.02658,0.0594346868,56006.8614075798,9517638.761915246,False
2023-10-19,54396399,(2023 UW1),26.88,0.0111829138,0.0250057554,26646.4215857091,797104.87388479,False
2023-10-19,54397472,(2023 UM4),26.35,0.0142743051,0.0319183166,34662.9299929533,2255454.339016257,False
2023-10-19,54397478,(2023 UW4),28.09,0.0064055286,0.0143231974,39217.1228252528,562565.767132613,False
2023-10-19,54398530,(2023 US6),27.21,0.0096062741,0.021480282,55329.1257032539,1340576.58224187,False
2023-10-19,54399091,(2023 UT8),27.41,0.0087610261,0.01959025,23467.0243500443,4213826.052825625,False
2023-10-19,54399491,(2023 UJ9),27.71,0.0076305348,0.0170623945,53547.7246792387,740291.372725114,False
2023-10-19,54495687,(2024 UW2),24.93,0.0274507982,0.0613818507,58996.7784937962,45908394.063971644,False
2023-10-19,54528050,(2025 HO12),28.32,0.0057617575,0.0128836815,38129.9587179318,4508028.5899197,False
2023-10-13,3114028,(2002 CN15),20.8,0.1838886721,0.411187571,63922.6160114033,33141654.422509138,False
2023-10-13,3126185,(2002 JQ100),19.8,0.2914439045,0.6516883822,84944.2999231127,50876323.307347364,False
2023-10-13,3172327,(2004 BH11),23.95,0.0431077124,0.0963917753,25925.4111866994,23476563.38308458,False
2023-10-13,3428255,(2008 SD85),23.09,0.0640552863,0.1432319745,47795.8247313635,47785565.864079239,False
2023-10-13,3549679,(2010 UM),22.33,0.0908981358,0.2032544107,10820.5822301565,34323010.775355803,False
2023-10-13,3653215,(2013 US4),26.25,0.0149470324,0.0334225806,26182.7099815817,15297886.26448498,False
2023-10-13,3746000,(2016 EU84),29.0,0.0042126461,0.0094197631,16460.5034055482,24951884.442331594,False
2023-10-13,3761477,(2016 UA26),23.85,0.0451393163,0.1009345797,45311.3857537333,15179885.873154687,False
2023-10-13,3796304,(2017 YV8),27.3,0.0092162655,0.0206081961,26051.883123441,40402791.286323452,False
2023-10-13,3802574,(2018 GW3),24.63,0.0315177333,0.0704757942,26437.9132554674,34842545.253735248,False
2023-10-13,3825057,(2018 HU3),28.12,0.0063176415,0.0141266758,18920.5531674818,38764183.478781023,False
2023-10-13,54104555,(2021 AW1),22.9,0.0699125232,0.1563291544,15953.0188141167,71918623.013973545,False
2023-10-13,54106346,(2021 BN1),22.26,0.0938760865,0.2099133109,94955.9023099577,64072168.850806816,False
2023-10-13,54178641,(2021 NT14),20.69,0.193443872,0.4325536477,30873.8385189143,7126363.379782177,True
2023-10-13,54215217,(2021 VO),21.28,0.1474195145,0.3296400556,35184.8126165872,16284723.005255074,False
2023-10-13,54357099,(2023 HE6),24.36,0.0356906927,0.079806815,29278.5501246797,41319082.997285718,False
2023-10-13,54372962,(2023 LA1),28.87,0.0044725477,0.0100009206,11043.9007585887,24827400.419476353,False
2023-10-13,54382902,(2023 RK9),23.28,0.0586887658,0.1312320699,33767.6329253094,17771299.658643018,False
2023-10-13,54383302,(2023 RW12),23.65,0.0494942761,0.1106725658,31297.6358216227,16898885.21238877,False
2023-10-13,54383793,(2023 RC13),22.94,0.0686364759,0.1534758258,11900.6886011723,33015372.906446912,False
2023-10-13,54385804,(2023 SL3),23.02,0.0661538275,0.1479244553,54333.1637197934,10244111.18099698,False
2023-10-13,54387369,(2023 SF5),22.65,0.0784431412,0.1754041962,17443.7210769366,49143170.483713007,False
2023-10-13,54391007,(2023 TC1),26.9,0.0110803882,0.0247765013,29226.5073259273,4044327.372656756,False
